img_name,Caption,ANP,Emotion_Categorical,Valence,Arousal,Dominance,Style,Scene_Type,Object_Types,Facial_Expression,Human_Action,Reason_for_Emotion,Average_Color,Primary_Color,Secondary_Color,Brightness,Contrast,image_path
b10c2e1f-c19d-4e0c-9832-d367458dfc74,"A model styled in a festive setting, wearing a Christmas outfit and a Santa hat, surrounded by holiday decorations.","beautiful woman, revealing outfit, Christmas atmosphere",Excitement,3,3,2,realistic,indoor,decorations,,,"The image evokes excitement due to the festive attire and atmosphere, aligning with the joyful celebration of Christmas.",99:67:47,43:26:16,144:88:57,74.62,57.17,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/b10c2e1f-c19d-4e0c-9832-d367458dfc74.jpg
7e0273b5-b589-436c-9b3b-06d7dadd7510,"A vibrant and intricate composition featuring swirling patterns, colorful flowers, and whimsical birds, all set against a dark background.","vibrant patterns, colorful flowers, whimsical birds",Awe,4,3,2,"whimsical, abstract",abstract,"artistic designs, floral elements",,,"The image evokes awe due to its intricate details and vibrant colors, creating a sense of wonder.",59:47:32,20:20:20,103:66:38,49.31,47.15,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/7e0273b5-b589-436c-9b3b-06d7dadd7510.jpg
be717a49-acca-489b-8f89-8afbd9945b4b,"A futuristic humanoid figure composed of intricate technological components, with a blurred face and the background featuring digital and organic elements.","futuristic figure, intricate components, digital background",Awe,3,2,1,"sci-fi, abstract",indoor,"humanoid figures, technology",,,"The blend of technology and humanoid form evokes a sense of awe, suggesting the advanced possibilities of artificial intelligence.",57:60:69,32:37:49,84:82:87,60.89,42.81,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/be717a49-acca-489b-8f89-8afbd9945b4b.jpg
7573906a-f48b-4130-8e7d-f501ce048ea7,A man wearing sunglasses sits on a bench in a park surrounded by greenery.,"sunny park, relaxed atmosphere",Contentment,3,1,2,realistic,outdoor,"park benches, trees",,sitting,The serene setting and relaxed posture suggest a feeling of contentment.,85:91:88,21:32:40,201:186:161,89.58,70.42,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/7573906a-f48b-4130-8e7d-f501ce048ea7.jpg
1334c699-1203-48d6-bd97-594d4e34935c,"A solitary astronaut floats through the vastness of dark space, surrounded by stars and an interstellar backdrop, his broken spacesuit contrasting against the black void.","lonely astronaut, broken spacesuit, dark space, starry background",Sad,-2,1,-1,"digital art, surreal",outdoor,"astronaut, space",,,"The image portrays a lonely astronaut, evoking feelings of isolation and sadness amidst the vast emptiness of space.",39:39:38,26:26:24,106:105:104,39.71,43.19,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/1334c699-1203-48d6-bd97-594d4e34935c.jpg
b40b88ef-dbcb-49e6-9f19-cebcca220c04,"A person holding a large amount of cash, partially obscured, with an expression suggesting secrecy or possible wrongdoing.","serious expression, large cash",Disgust,-2,2,-1,dramatic,indoor,"money, people",,holding cash,The image evokes feelings of disgust because it presents a potentially corrupt or dishonest act involving money.,46:47:44,23:25:25,70:69:61,47.06,36.24,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/b40b88ef-dbcb-49e6-9f19-cebcca220c04.jpg
0e2ba9dd-f8e4-4f8d-9518-4d6c8706260c,"A person with exposed skin revealing muscle and bone, illustrating a surreal and graphic representation of pain and vulnerability.","graphic imagery, realistic detail, intense emotion",Disgust,-3,3,-1,surrealism,indoor,human figure,,,"The graphic nature of the image evokes feelings of disgust due to the explicit depiction of skin peeling away, which challenges the viewer's comfort and perception of bodily integrity.",78:71:70,32:31:33,108:92:88,73.7,53.93,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/0e2ba9dd-f8e4-4f8d-9518-4d6c8706260c.jpg
75937aa4-d4a3-4e98-9c6b-058fab2172cd,"A stylized muppet character resembling a young activist, with vivid colors and intricate details, presenting pharmaceuticals in a playful manner.","playful character, vivid colors, intricate details",Amusement,2,2,1,ultra realistic,studio,pharmaceuticals,,,The playful depiction of a muppet character presenting pharmaceuticals evokes amusement and lightheartedness.,55:55:55,30:33:36,80:73:72,55.37,38.43,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/75937aa4-d4a3-4e98-9c6b-058fab2172cd.jpg
06af04fc-fe4d-4a25-b52c-69309f0a3df7,"A cute, low-angle view of a white toy rabbit robot with big eyes, head, and ears, set against a red background, showcasing atompunk style and intricate details.","adorable robot, big eyes, red background",Awe,4,2,1,"atompunk, concept art, highly detailed",indoor,"robots, futuristic toys",,,The robot's adorable features and intricate design evoke feelings of awe due to its creativity and cuteness.,205:95:78,170:45:38,238:96:72,126.26,51.87,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/06af04fc-fe4d-4a25-b52c-69309f0a3df7.jpg
071671dc-809f-4793-9c7a-6a6247288156,"A group of four angry tigers being pulled on leashes, illustrated in a children's book style, featuring exaggerated features and vibrant colors.","angry tigers, colorful illustration, child-like style",Anger,-2,3,-1,"children's book, cartoon",outdoor,"tigers, leashes",,,"The image evokes anger due to the tigers' fierce expressions and dynamic poses, highlighting their struggle against being restrained.",181:160:120,241:225:175,73:61:50,162.01,70.36,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/071671dc-809f-4793-9c7a-6a6247288156.jpg
c4062203-8ba4-461c-8490-9fad8b16479b,"An intricate isometric diorama of an abandoned bathroom, featuring broken fixtures and untidy surroundings, with cold tones and soft cinematic lighting that highlights the depth of field.","abandoned bathroom, broken fixtures, dirty surfaces, cinematic lighting, intricate details",Disgust,-2,1,-1,"realistic, cinematic",indoor,"bathtub, sink, toilet, plants, mirror",,,The image evokes disgust due to the depiction of decay and neglect in the bathroom setting.,52:49:52,20:20:27,59:58:62,50.38,40.93,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/c4062203-8ba4-461c-8490-9fad8b16479b.jpg
350ce4ac-6680-4fd5-acdb-d1f2a3e64155,"A serene view of a historical castle reflected in calm waters, surrounded by boats and a picturesque sky in Agde, Hérault, France.","serene castle, calm waters, picturesque sky",Contentment,3,1,2,realistic,outdoor,"historical buildings, boats, natural landscapes",,,"The harmony of the scene, with its reflective waters and historic architecture, evokes feelings of peace and contentment.",85:73:68,35:34:36,113:94:86,76.63,57.05,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/350ce4ac-6680-4fd5-acdb-d1f2a3e64155.jpg
1a05b974-369d-448c-96a6-ee278e1813e6,"A surreal depiction of a reindeer with a grotesque mouth, seemingly consuming a red ornament, blending horror with a festive theme.","grotesque creature, festive ornament",Disgust,-2,3,-1,"surreal, fantasy",indoor,"fantastical creatures, ornaments",,,"The bizarre and unsettling image of a reindeer eating its own mouth creates a sense of disgust and horror, contrasting with typical festive imagery.",78:68:51,34:31:22,99:82:60,69.51,52.26,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/1a05b974-369d-448c-96a6-ee278e1813e6.jpg
32707a59-4457-4889-a5d9-7da1d11e8954,"A small, cute, floating head of a character inspired by Marvel's Black Widow, depicted in a Pixar style with a digital screen face and neon-like angry expression, set against a dark background.","cute character, floating head, angry expression, digital screen face",Anger,-2,3,1,Pixar,digital,character,,,"The character's angry expression is accentuated by the neon colors and design, evoking a sense of frustration or irritation.",53:47:46,52:53:52,29:19:17,49.38,24.05,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/32707a59-4457-4889-a5d9-7da1d11e8954.jpg
1366aba8-e060-4782-8253-4e5273e0aa80,"A man's head and torso featuring a yellow birthday hat with orange dots and a pink fuzzy top, short stubble on his head, and a red bushy beard.","yellow hat, orange dots, pink top, red beard",Amusement,3,2,1,photorealistic,indoor,hats,,,"The festive birthday hat and vibrant colors may evoke feelings of amusement and joy, often associated with celebrations.",171:127:82,226:168:89,104:98:105,135.63,48.03,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/1366aba8-e060-4782-8253-4e5273e0aa80.jpg
15daaf6c-a138-459f-9aa0-ae4fa46fcc15,"An eye is depicted bursting apart, scattering into numerous books, with creepy pink liquid surrounding the eye and intricate details throughout the image.","exploding eye, creepy liquid, intricate details, hundred books",Disgust,-2,3,-1,"photorealistic, hyper detailed",abstract,"eye, books, liquid",,,"The unsettling imagery of an eye exploding into books, combined with the vivid pink liquid, may evoke feelings of disgust due to its surreal and creepy nature.",88:52:65,24:15:25,103:56:75,64.69,52.37,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/15daaf6c-a138-459f-9aa0-ae4fa46fcc15.jpg
6bbe28d0-5b17-43ae-9ddc-50562e89557f,"An old, woody piano keyboard that shows signs of age and history, with several small bugs present on the keys, resembling a very old color photograph with noticeable scratches.","woody keyboard, old piano, history-filled keys, small bugs, scratched surface",Sad,-2,1,-1,"realistic, vintage",indoor,musical instruments,,,"The image evokes sadness due to its portrayal of neglected history and the decay of a once beautiful instrument, suggesting lost dreams and memories.",77:61:52,19:10:7,97:74:63,65.22,58.14,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/6bbe28d0-5b17-43ae-9ddc-50562e89557f.jpg
116b0398-c08d-400a-8266-bc17cec9174f,"A surreal and abstract scene characterized by a wet and damp landscape, featuring an organic, globulous form that appears to be spewing and is surrounded by a purplish hue. The turmoil texture and genetic glitches evoke a sense of psychological horror, viewed from a distance with a cinematic lens that enhances its eerie and strange nature.","abstract body, tense situation, psychological horror, organic textures, deep landscape",Fear,-3,4,-2,"realistic, cinematic, retro-gaming",outdoor,"abstract forms, organic materials",,,"The unsettling and abstract appearance, along with the damp and chaotic visuals, create a sense of fear and discomfort, reflecting themes commonly found in psychological horror.",76:57:106,74:57:97,120:89:161,68.7,34.92,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/116b0398-c08d-400a-8266-bc17cec9174f.jpg
ff56ba08-0cb4-4e7c-8b6d-0233fb448b09,"Sonic the Hedgehog dashes through a vibrant water scene, showcasing movement and energy with a dynamic blur effect and volumetric lighting.","high-speed movement, dynamic blur, vibrant water",Excitement,4,4,2,"cartoon, concept art",outdoor,"animated characters, liquid, natural landscapes",,,The image evokes excitement due to the energetic pose of Sonic and the sense of speed combined with the dynamic water effects.,95:133:140,47:73:76,68:134:161,122.99,66.56,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/ff56ba08-0cb4-4e7c-8b6d-0233fb448b09.jpg
3a700449-4b99-48f3-85a6-46e994497fe7,"An elderly individual, appearing reflective and lost in thought, gazes into the camera, suggesting a moment filled with emotion. The warm lighting accentuates the textures of their clothing and the environment, creating an intimate atmosphere.","elderly person, cinematic lighting, accent lighting",Sad,-2,1,-1,"cinematic, realistic",indoor,"people, interior environments",,,"The expression suggests a feeling of loss or nostalgia, typically associated with experiences of dementia.",53:52:52,18:24:26,64:60:59,52.75,37.63,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/3a700449-4b99-48f3-85a6-46e994497fe7.jpg
45adf11f-d568-437a-8463-02191f747ed4,"A fierce drow with grey skin and long white hair adorned with rune tattoos on their face, wearing grey medieval Lord clothing, exuding an aura of anger and intensity, depicted in a Frank Frazetta artwork style.","angry drow, grey skin, long white hair, medieval Lord clothing, rune tattoos",Anger,-2,3,2,"fantasy, artistic",portrait,fantastical characters,angry,,The drow's fierce expression and rune tattoos convey a sense of anger and intensity.,62:60:62,32:29:33,82:79:80,61.07,49.52,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/45adf11f-d568-437a-8463-02191f747ed4.jpg
5fee08fd-fdbf-4107-b241-d457fc2fb098,"A circular logo featuring a stylized dahlia flower at its center, surrounded by elegant typography that spells 'DALLLIA'. The logo design emphasizes the intricate layers of the dahlia petals, creating a visually appealing and artistic representation.","stylish logo, intricate petals, elegant typography",Contentment,3,1,2,"modern, minimalist",graphic design,"logo, flower",,,The image's aesthetic and harmonious design evokes a sense of contentment and appreciation for beauty.,144:123:104,62:29:5,235:236:222,127.68,92.7,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/5fee08fd-fdbf-4107-b241-d457fc2fb098.jpg
0b5ba80a-ac04-49ca-bb3a-d6345ef66c29,"A minimalist logo depicting a Miami landscape with palm trees and a sunset in a circular format, suitable for Instagram Highlights.","minimalist logo, Miami landscape, palm silhouettes, warm sunset",Contentment,3,2,1,minimalist,outdoor,"landscape, buildings, palm trees",,,"The warm colors and serene landscape evoke a feeling of relaxation and happiness, characteristic of a tropical environment.",198:184:174,240:229:222,38:38:38,187.54,77.83,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/0b5ba80a-ac04-49ca-bb3a-d6345ef66c29.jpg
97278c64-408f-4d23-8a1c-8f7bdf507fff,"A gothic painting depicting a family of individuals all with angry expressions, set against a dark background.","angry faces, gothic art, dark background",Anger,-3,3,-1,gothic,indoor,people,angry,,"The collective angry expressions of the family members create a tense and unsettling atmosphere, evoking feelings of anger.",44:46:40,14:17:13,73:73:64,45.55,53.65,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/97278c64-408f-4d23-8a1c-8f7bdf507fff.jpg
592170da-3bfd-4739-80d3-d2ac0ce18f3b,"A vibrant, psychedelic depiction of a surreal house surrounded by swirling colors and patterns, evoking a dreamlike atmosphere.","vibrant artwork, psychedelic colors, surreal house",Awe,4,3,2,"psychedelic, illustrative",outdoor,"surreal architecture, abstract patterns",,,The vibrant colors and dreamlike quality of the artwork inspire a sense of awe and fascination.,40:44:62,15:13:32,52:57:93,45.25,45.59,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/592170da-3bfd-4739-80d3-d2ac0ce18f3b.jpg
490d3446-4a3d-4176-ac82-d2028b6e9226,"A person is holding a large snake in a close embrace, creating a whimsical scene of affection between human and reptile.","warm embrace, large snake, whimsical scene",Amusement,2,3,1,"surreal, playful",indoor,"snake, human figure",,,"The unusual pairing of a person hugging a snake evokes amusement, as it contrasts expectations of fear or distance between humans and snakes.",60:63:54,26:32:28,85:83:69,61.58,49.22,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/490d3446-4a3d-4176-ac82-d2028b6e9226.jpg
07fa6c9b-6ccb-4e46-b246-02282463a491,"An unusual pair of boots that are designed with a grotesque and misshapen appearance, featuring exaggerated textures and an odd color combination of brown and light blue.","ugly boots, grotesque design, odd colors",Disgust,-3,2,1,"surreal, modern",indoor,footwear,,,"The image evokes disgust due to the bizarre and unattractive design of the boots, which defies conventional aesthetics.",162:148:138,221:211:206,148:133:121,151.72,62.83,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/07fa6c9b-6ccb-4e46-b246-02282463a491.jpg
